Team1,Team2,Home,Away,Neutral,Pred
northwestern,saint francis (pa),0,0,1,0.7585332543285349
northwestern,saint john`s,0,0,1,0.3389094807840208
northwestern,saint joseph's,0,0,1,0.1978659560379882
northwestern,saint louis,0,0,1,0.5802412160421903
northwestern,saint mary's,0,0,1,0.46413185411367586
northwestern,saint peter's,0,0,1,0.643338654514339
northwestern,stanford,0,0,1,0.304811387744252
northwestern,stetson,0,0,1,0.5520437429996214
northwestern,stony brook,0,0,1,0.556624618172505
northwestern,syracuse,0,0,1,0.41165193092399743
northwestern,tcu,0,0,1,0.007917853600078557
northwestern,temple,0,0,1,0.416894357679004
northwestern,tennessee,0,0,1,0.018928599120417406
northwestern,tennessee st,0,0,1,0.6640900060469098
northwestern,tennessee tech,0,0,1,0.3025589298469958
northwestern,texas,0,0,1,0.005292349802880744
northwestern,texas a&m,0,0,1,0.40866385745867395
northwestern,texas st,0,0,1,0.6337353182994283
northwestern,texas tech,0,0,1,0.38724280017913815
northwestern,tenn-martin,0,0,1,0.5115235090316287
northwestern,toledo,0,0,1,0.35693642630136774
northwestern,towson,0,0,1,0.5606415090340119
northwestern,troy,0,0,1,0.3783580041032606
northwestern,tulane,0,0,1,0.3619372611600309
northwestern,tulsa,0,0,1,0.3852363384804363
northwestern,tex.-pan american,0,0,1,0.5790872650897155
northwestern,texas southern,0,0,1,0.6561242743968394
northwestern,ucla,0,0,1,0.006816382616590317
northwestern,southern california,0,0,1,0.006258075681560536
northwestern,texas arlington,0,0,1,0.48862945078826087
northwestern,texas san antonio,0,0,1,0.27441876965702766
northwestern,utah,0,0,1,0.037309917796450535
northwestern,utah st,0,0,1,0.7363401743455006
northwestern,utah valley,0,0,1,0.47990768447076093
northwestern,texas-el paso,0,0,1,0.5934271002758049
northwestern,va commonwealth,0,0,1,0.4355925062285764
northwestern,valparaiso,0,0,1,0.5966472644772035
northwestern,vanderbilt,0,0,1,0.029693026633454918
northwestern,vermont,0,0,1,0.23905665546075103
northwestern,villanova,0,0,1,0.4032212177647642
northwestern,virginia,0,0,1,0.3356752406524953
northwestern,virginia tech,0,0,1,0.2551917010983189
northwestern,w illinois,0,0,1,0.46236128342653326
northwestern,w kentucky,0,0,1,0.363022686122606
northwestern,w michigan,0,0,1,0.6002966090937204
northwestern,wagner,0,0,1,0.7900863447031417
northwestern,wake forest,0,0,1,0.4269566995973101
northwestern,washington,0,0,1,0.10080251620317517
northwestern,washington st,0,0,1,0.4118518082747719
northwestern,weber st,0,0,1,0.5638761502438364
northwestern,west virginia,0,0,1,0.01832007079375066
northwestern,wichita st,0,0,1,0.5503618553785042
northwestern,william & mary,0,0,1,0.5605778240860589
northwestern,winthrop,0,0,1,0.6264031011597243
northwestern,wisconsin,0,0,1,0.45487684612478646
northwestern,wofford,0,0,1,0.4906953091462109
northwestern,wright st,0,0,1,0.6405797924215365
northwestern,wyoming,0,0,1,0.3354974316481729
northwestern,xavier,0,0,1,0.6637847832142941
northwestern,yale,0,0,1,0.7857080379294248
northwestern,youngstown st,0,0,1,0.6343545123464241
northwestern,tarleton st,0,0,1,0.4126291356153466
northwestern,uc san diego,0,0,1,0.40735419577142734
northwestern,saint thomas (minn.),0,0,1,0.4814411958696397
northwestern,southern indiana,0,0,1,0.41400964660429523
northwestern,stonehill,0,0,1,0.6326909926779615
northwestern la,notre dame,0,0,1,0.006886025460088682
northwestern la,oakland,0,0,1,0.7114076918750751
northwestern la,ohio,0,0,1,0.7485088961557717
northwestern la,ohio st,0,0,1,0.015356372596299813
northwestern la,oklahoma,0,0,1,0.013421843837975143
northwestern la,oklahoma st,0,0,1,0.02341651691136065
northwestern la,old dominion,0,0,1,0.4248117637535744
northwestern la,oral roberts,0,0,1,0.3278936975734402
northwestern la,oregon,0,0,1,0.0913668665329244
northwestern la,oregon st,0,0,1,0.3215617576991804
northwestern la,pacific,0,0,1,0.46123064175023987
northwestern la,penn,0,0,1,0.3747653403706708
northwestern la,penn st,0,0,1,0.34014899359253387
northwestern la,pepperdine,0,0,1,0.5664523758238925
northwestern la,pitt,0,0,1,0.4349186544817006
northwestern la,portland,0,0,1,0.21221118086851307
northwestern la,portland st,0,0,1,0.6403823518408026
northwestern la,prairie view,0,0,1,0.7695329534131677
northwestern la,presbyterian,0,0,1,0.7385021415373275
northwestern la,princeton,0,0,1,0.07909150763880134
northwestern la,providence,0,0,1,0.4730218159595549
northwestern la,purdue,0,0,1,0.5264379705891613
northwestern la,quinnipiac,0,0,1,0.25254939257044945
northwestern la,radford,0,0,1,0.6203777543298226
northwestern la,rhode island,0,0,1,0.2982548392227816
northwestern la,rice,0,0,1,0.35336066490523055
northwestern la,richmond,0,0,1,0.03278301384500672
northwestern la,rider,0,0,1,0.5790044092933069
northwestern la,robert morris,0,0,1,0.4938652255082781
northwestern la,rutgers,0,0,1,0.3813347897215887
northwestern la,s carolina st,0,0,1,0.7996325578706434
northwestern la,s dakota st,0,0,1,0.08294216221918707
northwestern la,s illinois,0,0,1,0.7354860577821394
northwestern la,sacred heart,0,0,1,0.5977777046770754
northwestern la,sam houston,0,0,1,0.528753787210661
northwestern la,samford,0,0,1,0.6593445439644172
northwestern la,san diego,0,0,1,0.5852350881417057
northwestern la,san diego st,0,0,1,0.20792136936279096
northwestern la,san francisco,0,0,1,0.3977070113098286
northwestern la,san jose st,0,0,1,0.574224458964204
northwestern la,santa clara,0,0,1,0.5049118717142947
northwestern la,sc upstate,0,0,1,0.7478536877165053
northwestern la,se louisiana,0,0,1,0.22288202685103664
northwestern la,se missouri st,0,0,1,0.7004412112502081
northwestern la,seattle,0,0,1,0.7560389605395262
northwestern la,seton hall,0,0,1,0.2883908388556365
northwestern la,sf austin,0,0,1,0.15359499916956806
northwestern la,siena,0,0,1,0.4360407437392041
northwestern la,smu,0,0,1,0.42016214674546415
northwestern la,south ala.,0,0,1,0.6933258949146286
northwestern la,south carolina,0,0,1,0.0047294699512785395
northwestern la,south dakota,0,0,1,0.6012107986580366
northwestern la,south fla.,0,0,1,0.1495697078672845
northwestern la,southern miss,0,0,1,0.6177012769330268
northwestern la,southern,0,0,1,0.5371269638830124
northwestern la,southern utah,0,0,1,0.6882030466170856
northwestern la,saint bonaventure,0,0,1,0.7042331977128344
northwestern la,saint francis (pa),0,0,1,0.723257179836594
northwestern la,saint john`s,0,0,1,0.2989849009865237
northwestern la,saint joseph's,0,0,1,0.17027711807254
northwestern la,saint louis,0,0,1,0.5348894702219146
northwestern la,saint mary's,0,0,1,0.4188008193541757
northwestern la,saint peter's,0,0,1,0.6001057884135318
northwestern la,stanford,0,0,1,0.26727964706571694
northwestern la,stetson,0,0,1,0.5062379434029001
northwestern la,stony brook,0,0,1,0.5108722037375905
northwestern la,syracuse,0,0,1,0.367927267428582
northwestern la,tcu,0,0,1,0.006596063156095752
northwestern la,temple,0,0,1,0.37296584723696974
northwestern la,tennessee,0,0,1,0.015797967302616085
northwestern la,tennessee st,0,0,1,0.621894171564783
northwestern la,tennessee tech,0,0,1,0.2651987348473823
northwestern la,texas,0,0,1,0.004406908698012786
northwestern la,texas a&m,0,0,1,0.3650596474736338
northwestern la,texas st,0,0,1,0.5900800985829479
northwestern la,texas tech,0,0,1,0.3445922972581471
northwestern la,tenn-martin,0,0,1,0.46558539283327915
northwestern la,toledo,0,0,1,0.3159029961417687
northwestern la,towson,0,0,1,0.5149423891639981
northwestern la,troy,0,0,1,0.3361492389389096
northwestern la,tulane,0,0,1,0.32061556378279643
northwestern la,tulsa,0,0,1,0.3426832371328593
northwestern la,tex.-pan american,0,0,1,0.5337110345067511
northwestern la,texas southern,0,0,1,0.6135101618339295
northwestern la,ucla,0,0,1,0.005677417227633205
northwestern la,southern california,0,0,1,0.005211909560481226
northwestern la,texas arlington,0,0,1,0.44288324001838436
northwestern la,texas san antonio,0,0,1,0.23934090578720332
northwestern la,utah,0,0,1,0.031235962879627054
northwestern la,utah st,0,0,1,0.699107999901743
northwestern la,utah valley,0,0,1,0.4342845628175824
northwestern la,texas-el paso,0,0,1,0.5483911785467953
northwestern la,va commonwealth,0,0,1,0.391014945788296
northwestern la,valparaiso,0,0,1,0.5516985746866033
northwestern la,vanderbilt,0,0,1,0.024827102267606652
northwestern la,vermont,0,0,1,0.20720813300708826
northwestern la,villanova,0,0,1,0.3598443462628814
northwestern la,virginia,0,0,1,0.2959610943177244
northwestern la,virginia tech,0,0,1,0.2218201982845368
northwestern la,w illinois,0,0,1,0.4170685862223954
northwestern la,w kentucky,0,0,1,0.3216395348237193
northwestern la,w michigan,0,0,1,0.5554515898037998
northwestern la,wagner,0,0,1,0.757948939454341
northwestern la,wake forest,0,0,1,0.38266371994494086
northwestern la,washington,0,0,1,0.08530809084792135
northwestern la,washington st,0,0,1,0.3681191978413724
northwestern la,weber st,0,0,1,0.5182243584403528
northwestern la,west virginia,0,0,1,0.015288516058410313
northwestern la,wichita st,0,0,1,0.5045384283941982
northwestern la,william & mary,0,0,1,0.5148778119416357
northwestern la,winthrop,0,0,1,0.5824497592856607
northwestern la,wisconsin,0,0,1,0.4097585377158389
northwestern la,wofford,0,0,1,0.44492396719162236
northwestern la,wright st,0,0,1,0.5972218794843196
northwestern la,wyoming,0,0,1,0.29579495534011446
northwestern la,xavier,0,0,1,0.6215724561026224
northwestern la,yale,0,0,1,0.7531097839281966
northwestern la,youngstown st,0,0,1,0.5907254323184518
northwestern la,tarleton st,0,0,1,0.3688657510750664
northwestern la,uc san diego,0,0,1,0.3638037545581581
northwestern la,saint thomas (minn.),0,0,1,0.43579444493751684
northwestern la,southern indiana,0,0,1,0.3701921248643239
northwestern la,stonehill,0,0,1,0.5889920265234023
notre dame,oakland,0,0,1,0.9974643896406027
notre dame,ohio,0,0,1,0.9978989752916322
notre dame,ohio st,0,0,1,0.713368797595726
notre dame,oklahoma,0,0,1,0.6846430332752768
notre dame,oklahoma st,0,0,1,0.7928076058741393
notre dame,old dominion,0,0,1,0.9915867633726935
notre dame,oral roberts,0,0,1,0.9873181981534009
notre dame,oregon,0,0,1,0.941337048134065
notre dame,oregon st,1,0,0,0.941337048134065
notre dame,pacific,0,0,1,0.9927333163216984
notre dame,penn,0,0,1,0.9896536826925583
notre dame,penn st,0,0,1,0.9879898591006572
notre dame,pepperdine,0,0,1,0.9952267479240567
notre dame,pitt,0,0,1,0.9919239272267933
notre dame,portland,0,0,1,0.9772661326523991
notre dame,portland st,0,0,1,0.9964933294985732
notre dame,prairie view,0,0,1,0.9981267909410542
notre dame,presbyterian,0,0,1,0.9977860249780688
notre dame,princeton,1,0,0,0.9977860249780688
notre dame,providence,0,0,1,0.9930671943867779
notre dame,purdue,0,0,1,0.9943945905378491
notre dame,quinnipiac,0,0,1,0.9817914921526115
notre dame,radford,0,0,1,0.9961800980015937
notre dame,rhode island,0,0,1,0.9854703744221104
notre dame,rice,0,0,1,0.988662665185161
notre dame,richmond,0,0,1,0.8439661002787131
notre dame,rider,0,0,1,0.995464341932747
notre dame,robert morris,0,0,1,0.993618886199843
notre dame,rutgers,0,0,1,0.9899358926672623
notre dame,s carolina st,0,0,1,0.9984322593744103
notre dame,s dakota st,0,0,1,0.9352042154952461
notre dame,s illinois,0,0,1,0.9977513835432333
notre dame,sacred heart,0,0,1,0.9958012692587744
notre dame,sam houston,0,0,1,0.9944461445433181
notre dame,samford,0,0,1,0.9967728581266493
notre dame,san diego,0,0,1,0.9955785359350234
notre dame,san diego st,1,0,0,0.9955785359350234
notre dame,san francisco,0,0,1,0.9905992719983316
notre dame,san jose st,0,0,1,0.9953750748756979
notre dame,santa clara,0,0,1,0.9938930340360614
notre dame,sc upstate,0,0,1,0.997891671392385
notre dame,se louisiana,0,0,1,0.9786182070942379
notre dame,se missouri st,0,0,1,0.9973271969373808
notre dame,seattle,0,0,1,0.9979820149895611
notre dame,seton hall,0,0,1,0.9847729731473404
notre dame,sf austin,1,0,0,0.9847729731473404
notre dame,siena,0,0,1,0.9919604096708571
notre dame,smu,0,0,1,0.9914262860035993
notre dame,south ala.,0,0,1,0.9972358824714826
notre dame,south carolina,0,0,1,0.4312752478342603
notre dame,south dakota,0,0,1,0.9958606313741529
notre dame,south fla.,0,0,1,0.9655959604301515
notre dame,southern miss,0,0,1,0.9961366665270641
notre dame,southern,0,0,1,0.9946288792602803
notre dame,southern utah,0,0,1,0.9971689798611711
notre dame,saint bonaventure,0,0,1,0.9973751143882867
notre dame,saint francis (pa),0,0,1,0.9976079929724413
notre dame,saint john`s,0,0,1,0.985520199831229
notre dame,saint joseph's,0,0,1,0.9703699067632265
notre dame,saint louis,0,0,1,0.9945806022038125
notre dame,saint mary's,0,0,1,0.9913786366465684
notre dame,saint peter's,0,0,1,0.9958415978386767
notre dame,stanford,0,0,1,0.9831113858207005
notre dame,stetson,0,0,1,0.9939251491137201
notre dame,stony brook,0,0,1,0.9940360891272255
notre dame,syracuse,0,0,1,0.9893494091426073
notre dame,tcu,0,0,1,0.5144677110470209
notre dame,temple,0,0,1,0.9895746744412617
notre dame,tennessee,0,0,1,0.7192211366784094
notre dame,tennessee st,0,0,1,0.9962045408215738
notre dame,tennessee tech,0,0,1,0.9829336142708316
notre dame,texas,0,0,1,0.41396119409125065
notre dame,texas a&m,0,0,1,0.9892184738785873
notre dame,texas st,0,0,1,0.995665684728714
notre dame,texas tech,0,0,1,0.9882217891786218
notre dame,tenn-martin,0,0,1,0.9928585683436019
notre dame,toledo,0,0,1,0.9866115877107589
notre dame,towson,0,0,1,0.9941318985803583
notre dame,troy,0,0,1,0.9877759339335467
notre dame,tulane,0,0,1,0.9868954812741394
notre dame,tulsa,0,0,1,0.9881228643112092
notre dame,tex.-pan american,0,0,1,0.9945550149672335
notre dame,texas southern,0,0,1,0.9960679033201432
notre dame,ucla,0,0,1,0.4767632807695804
notre dame,southern california,0,0,1,0.45536115752626316
notre dame,texas arlington,0,0,1,0.9921789348658709
notre dame,texas san antonio,0,0,1,0.9804733453339796
notre dame,utah,0,0,1,0.8372762936283857
notre dame,utah st,0,0,1,0.9973102274041313
notre dame,utah valley,0,0,1,0.9919032288537974
notre dame,texas-el paso,0,0,1,0.9948660046632258
notre dame,va commonwealth,0,0,1,0.9903347251976813
notre dame,valparaiso,0,0,1,0.9949338112051688
notre dame,vanderbilt,0,0,1,0.8024808567827377
notre dame,vermont,0,0,1,0.9765856740357709
notre dame,villanova,0,0,1,0.988975086880158
notre dame,virginia,0,0,1,0.9853122644079779
notre dame,virginia tech,0,0,1,0.9784893327178642
notre dame,w illinois,0,0,1,0.9913175617673378
notre dame,w kentucky,0,0,1,0.9869560881031038
notre dame,w michigan,0,0,1,0.9950097865539236
notre dame,wagner,0,0,1,0.9980028176007295
notre dame,wake forest,0,0,1,0.9899918215393912
notre dame,washington,1,0,0,0.9899918215393912
notre dame,washington st,0,0,1,0.9893581010580101
notre dame,weber st,0,0,1,0.9942080710893942
notre dame,west virginia,1,0,0,0.9942080710893942
notre dame,wichita st,0,0,1,0.9938839598200365
notre dame,william & mary,0,0,1,0.994130390158482
notre dame,winthrop,0,0,1,0.9955277860006342
notre dame,wisconsin,0,0,1,0.991054223540603
notre dame,wofford,0,0,1,0.9922428254402879
notre dame,wright st,0,0,1,0.995791594885093
notre dame,wyoming,0,0,1,0.9853007190406015
notre dame,xavier,0,0,1,0.9961993650227633
notre dame,yale,0,0,1,0.9979499084520936
notre dame,youngstown st,0,0,1,0.9956771858120588
notre dame,tarleton st,0,0,1,0.989391825497109
notre dame,uc san diego,0,0,1,0.9891604910355644
notre dame,saint thomas (minn.),0,0,1,0.9919524176310366
notre dame,southern indiana,0,0,1,0.9894514125814348
notre dame,stonehill,0,0,1,0.9956462367355281
oakland,ohio,0,0,1,0.5106117577126931
oakland,ohio st,0,0,1,0.005437566211993857
oakland,oklahoma,0,0,1,0.0047465419317448895
oakland,oklahoma st,0,0,1,0.008335670783799442
oakland,old dominion,0,0,1,0.20566228743299517
oakland,oral roberts,0,0,1,0.14604681911281694
oakland,oregon,0,0,1,0.034050047911052844
oakland,oregon st,0,0,1,0.14248207218201012
oakland,pacific,0,0,1,0.23083338914962956
oakland,penn,0,0,1,0.17363961159662994
oakland,penn st,0,0,1,0.15305318950481295
oakland,pepperdine,0,0,1,0.3141408772866491
oakland,pitt,0,0,1,0.21248136399829803
oakland,portland,0,0,1,0.08628442654375276
oakland,portland st,0,0,1,0.38433272694548654
oakland,prairie view,0,0,1,0.5392823328641728
oakland,presbyterian,0,0,1,0.49749398124031374
oakland,princeton,0,0,1,0.029227638031143543
oakland,providence,0,0,1,0.2393512211078903
oakland,purdue,0,0,1,0.2804215671511752
oakland,quinnipiac,0,0,1,0.10590368558668393
oakland,radford,0,0,1,0.3642256385652011
oakland,rhode island,0,0,1,0.12967401644161927
oakland,rice,0,0,1,0.16076845076851087
oakland,richmond,0,0,1,0.0117424319388453
oakland,rider,0,0,1,0.3252969229114698
oakland,robert morris,0,0,1,0.2548781078415767
oakland,rutgers,0,0,1,0.1776853767922959
oakland,s carolina st,0,0,1,0.5831644302162959
oakland,s dakota st,0,0,1,0.03073163077787983
oakland,s illinois,0,0,1,0.4936042377382837
oakland,sacred heart,0,0,1,0.34253717682926843
oakland,sam houston,0,0,1,0.28230029238608356
oakland,samford,0,0,1,0.40423559917088914
oakland,san diego,0,0,1,0.3309436157097856
oakland,san diego st,0,0,1,0.08426790668614574
oakland,san francisco,0,0,1,0.18797067244791357
oakland,san jose st,0,0,1,0.32101438385423975
oakland,santa clara,0,0,1,0.2633606675163607
oakland,sc upstate,0,0,1,0.5097427077032479
oakland,se louisiana,0,0,1,0.09135747617074727
oakland,se missouri st,0,0,1,0.45045751596472305
oakland,seattle,0,0,1,0.5207037313416978
oakland,seton hall,0,0,1,0.12439705126211684
oakland,sf austin,0,0,1,0.059810468867166115
oakland,siena,0,0,1,0.21324613492652747
oakland,smu,0,0,1,0.20256655661763215
oakland,south ala.,0,0,1,0.44213356553634964
oakland,south carolina,0,0,1,0.0016630733394508133
oakland,south dakota,0,0,1,0.3457645144460212
oakland,south fla.,0,0,1,0.05807436645471712
oakland,southern miss,0,0,1,0.36160162059127154
oakland,southern,0,0,1,0.28916551615378605
oakland,southern utah,0,0,1,0.4362266572104965
oakland,saint bonaventure,0,0,1,0.4549515320523544
oakland,saint francis (pa),0,0,1,0.47812751203596277
oakland,saint john`s,0,0,1,0.13006791377822005
oakland,saint joseph's,0,0,1,0.0671142330609297
oakland,saint louis,0,0,1,0.2873197788311132
oakland,saint mary's,0,0,1,0.20166504036686664
oakland,saint peter's,0,0,1,0.3447231574137041
oakland,stanford,0,0,1,0.11337806624577607
oakland,stetson,0,0,1,0.2643911285649395
oakland,stony brook,0,0,1,0.26801317101198174
oakland,syracuse,0,0,1,0.1694765969844773
oakland,tcu,0,0,1,0.0023222669877960437
oakland,temple,0,0,1,0.172539350558903
oakland,tennessee,0,0,1,0.005595552202147217
oakland,tennessee st,0,0,1,0.36571912490101927
oakland,tennessee tech,0,0,1,0.11231169722880209
oakland,texas,0,0,1,0.0015493221698836802
oakland,texas a&m,0,0,1,0.16774521567274311
oakland,texas st,0,0,1,0.33538572286851
oakland,texas tech,0,0,1,0.15562892341858284
oakland,tenn-martin,0,0,1,0.23395744212403424
oakland,toledo,0,0,1,0.13932752192686354
oakland,towson,0,0,1,0.27122136313795814
oakland,troy,0,0,1,0.15075084019585178
oakland,tulane,0,0,1,0.14195256520872593
oakland,tulsa,0,0,1,0.1545199196380292
oakland,tex.-pan american,0,0,1,0.2863509726270396
oakland,texas southern,0,0,1,0.3575231166774938
oakland,ucla,0,0,1,0.001997643633201448
oakland,southern california,0,0,1,0.0018332948304033043
oakland,texas arlington,0,0,1,0.2179435672883868
oakland,texas san antonio,0,0,1,0.09934546545443669
oakland,utah,0,0,1,0.011176825397513628
oakland,utah st,0,0,1,0.44888711311661017
oakland,utah valley,0,0,1,0.2120498791496391
oakland,texas-el paso,0,0,1,0.2985840581858593
oakland,va commonwealth,0,0,1,0.18373118255635665
oakland,valparaiso,0,0,1,0.3013903114027176
oakland,vanderbilt,0,0,1,0.008846031372752326
oakland,vermont,0,0,1,0.08393389306313837
oakland,villanova,0,0,1,0.16461794649742484
oakland,virginia,0,0,1,0.12843945848875907
oakland,virginia tech,0,0,1,0.09084898956036246
oakland,w illinois,0,0,1,0.20052105885782565
oakland,w kentucky,0,0,1,0.14252563423390827
oakland,w michigan,0,0,1,0.30459750313192135
oakland,wagner,0,0,1,0.5232944384412798
oakland,wake forest,0,0,1,0.17850937875590978
oakland,washington,0,0,1,0.031659667319539696
oakland,washington st,0,0,1,0.16959278130229874
oakland,weber st,0,0,1,0.27382688719968934
oakland,west virginia,0,0,1,0.005413297805508794
oakland,wichita st,0,0,1,0.2630709493492339
oakland,william & mary,0,0,1,0.27117026329599325
oakland,winthrop,0,0,1,0.3284102642741254
oakland,wisconsin,0,0,1,0.1957320702283317
oakland,wofford,0,0,1,0.21935591085769615
oakland,wright st,0,0,1,0.34201687528785535
oakland,wyoming,0,0,1,0.12835021464428945
oakland,xavier,0,0,1,0.36540186208553277
oakland,yale,0,0,1,0.5167550185739525
oakland,youngstown st,0,0,1,0.33598081449799816
oakland,tarleton st,0,0,1,0.17004506656750196
oakland,uc san diego,0,0,1,0.16698960472406768
oakland,saint thomas (minn.),0,0,1,0.21307813439701317
oakland,southern indiana,0,0,1,0.17085004941554882
oakland,stonehill,0,0,1,0.33438419130062247
ohio,ohio st,0,0,1,0.004463585657116416
ohio,oklahoma,0,0,1,0.0038958532630884854
ohio,oklahoma st,0,0,1,0.0068461531086372665
ohio,old dominion,0,0,1,0.1751395324913948
ohio,oral roberts,0,0,1,0.12300167412096655
ohio,oregon,0,0,1,0.028095760667030307
ohio,oregon st,0,0,1,0.11992042824310067
ohio,pacific,0,0,1,0.19750378154501996
ohio,penn,0,0,1,0.14698996057106878
ohio,penn st,0,0,1,0.129069586936176
ohio,pepperdine,0,0,1,0.27305279203515
ohio,pitt,0,0,1,0.18117740680754038
ohio,portland,0,0,1,0.07187564812133272
ohio,portland st,0,0,1,0.33859626241875196
ohio,prairie view,0,0,1,0.48977538185501923
ohio,presbyterian,0,0,1,0.44809215843558614
ohio,princeton,0,0,1,0.024095603465712403
ohio,providence,0,0,1,0.20511971965005266
ohio,purdue,0,0,1,0.24218645637208733
ohio,quinnipiac,0,0,1,0.08853611316392963
ohio,radford,0,0,1,0.3196396843854163
ohio,rhode island,0,0,1,0.10888297315501894
ohio,rice,0,0,1,0.13576966522359546
ohio,richmond,0,0,1,0.009650077273436064
ohio,rider,0,0,1,0.2833525102757074
ohio,robert morris,0,0,1,0.21906551946616626
ohio,rutgers,0,0,1,0.15052790206441308
ohio,s carolina st,0,0,1,0.5343008794802769
ohio,s dakota st,0,0,1,0.025342406525660156
ohio,s illinois,0,0,1,0.44424719621754244
ohio,sacred heart,0,0,1,0.2993560821003411
ohio,sam houston,0,0,1,0.24389584403565112
ohio,samford,0,0,1,0.3575059819303739
ohio,san diego,0,0,1,0.2885825270144183
ohio,san diego st,0,0,1,0.07017000968410739
ohio,san francisco,0,0,1,0.1595461928715787
ohio,san jose st,0,0,1,0.2793935053724082
ohio,santa clara,0,0,1,0.22671885810386094
ohio,sc upstate,0,0,1,0.46023857661985346
ohio,se louisiana,0,0,1,0.07617216432213988
ohio,se missouri st,0,0,1,0.4019899878565845
ohio,seattle,0,0,1,0.47115813047357236
ohio,seton hall,0,0,1,0.10435063773712944
ohio,sf austin,0,0,1,0.049582718737315706
ohio,siena,0,0,1,0.1818555254449373
ohio,smu,0,0,1,0.17240352740817844
ohio,south ala.,0,0,1,0.393919666201207
ohio,south carolina,0,0,1,0.0013642551111061733
ohio,south dakota,0,0,1,0.30236367990002777
ohio,south fla.,0,0,1,0.04812829728906547
ohio,southern miss,0,0,1,0.3171766323636975
ohio,southern,0,0,1,0.25015264222060585
ohio,southern utah,0,0,1,0.38820865251580033
ohio,saint bonaventure,0,0,1,0.4063580167826798
ohio,saint francis (pa),0,0,1,0.4290069738727923
ohio,saint john`s,0,0,1,0.1092216413091815
ohio,saint joseph's,0,0,1,0.055711527829474534
ohio,saint louis,0,0,1,0.24846888003956352
ohio,saint mary's,0,0,1,0.17160736247738662
ohio,saint peter's,0,0,1,0.30139281884151875
ohio,stanford,0,0,1,0.09491486273341741
ohio,stetson,0,0,1,0.22765025623021531
ohio,stony brook,0,0,1,0.2309269745770193
ohio,syracuse,0,0,1,0.14335503271259423
ohio,tcu,0,0,1,0.0019052319872535533
ohio,temple,0,0,1,0.1460287234913015
ohio,tennessee,0,0,1,0.004593403786736134
ohio,tennessee st,0,0,1,0.3210426670336406
ohio,tennessee tech,0,0,1,0.09400373638431485
ohio,texas,0,0,1,0.0012709165418536472
ohio,texas a&m,0,0,1,0.14184493376464766
ohio,texas st,0,0,1,0.29270479388126863
ohio,texas tech,0,0,1,0.1313042747875113
ohio,tenn-martin,0,0,1,0.2002942204213517
ohio,toledo,0,0,1,0.11719712362510377
ohio,towson,0,0,1,0.23383304864145968
ohio,troy,0,0,1,0.12707388761440475
ohio,tulane,0,0,1,0.11946308643785407
ohio,tulsa,0,0,1,0.1303418500659508
ohio,tex.-pan american,0,0,1,0.24758556458056885
ohio,texas southern,0,0,1,0.3133532515135732
ohio,ucla,0,0,1,0.001638809056781618
ohio,southern california,0,0,1,0.0015039375647823959
ohio,texas arlington,0,0,1,0.18602497625574416
ohio,texas san antonio,0,0,1,0.08295361704217048
ohio,utah,0,0,1,0.009184318120450024
ohio,utah st,0,0,1,0.400465422164055
ohio,utah valley,0,0,1,0.18079489691929884
ohio,texas-el paso,0,0,1,0.2587630496530332
ohio,va commonwealth,0,0,1,0.1558247671543156
ohio,valparaiso,0,0,1,0.2613344856556707
ohio,vanderbilt,0,0,1,0.007265984552282165
ohio,vermont,0,0,1,0.06988761135366069
ohio,villanova,0,0,1,0.13911980815723463
ohio,virginia,0,0,1,0.10782183355768422
ohio,virginia tech,0,0,1,0.07574115236886642
ohio,w illinois,0,0,1,0.17059745255337477
ohio,w kentucky,0,0,1,0.1199580573145468
ohio,w michigan,0,0,1,0.26427667513446756
ohio,wagner,0,0,1,0.47374598298135207
ohio,wake forest,0,0,1,0.15124912776116592
ohio,washington,0,0,1,0.02611208311984229
ohio,washington st,0,0,1,0.14345640262677686
ohio,weber st,0,0,1,0.2361958051066947
ohio,west virginia,0,0,1,0.004443644802077535
ohio,wichita st,0,0,1,0.22645705715798375
ohio,william & mary,0,0,1,0.2337867332714337
ohio,winthrop,0,0,1,0.28623471762291886
ohio,wisconsin,0,0,1,0.16637439839808296
ohio,wofford,0,0,1,0.18728001006602146
ohio,wright st,0,0,1,0.2988715547281584
ohio,wyoming,0,0,1,0.10774514449845658
ohio,xavier,0,0,1,0.320744562495893
ohio,yale,0,0,1,0.4672188852809186
ohio,youngstown st,0,0,1,0.29325757047235956
ohio,tarleton st,0,0,1,0.14385105964057257
ohio,uc san diego,0,0,1,0.14118619909327107
ohio,saint thomas (minn.),0,0,1,0.18170654356549498
ohio,southern indiana,0,0,1,0.14455363895620624
ohio,stonehill,0,0,1,0.29177476233989813
ohio st,oklahoma,0,0,1,0.481598768475111
ohio st,oklahoma st,0,0,1,0.6208369663282458
ohio st,old dominion,0,0,1,0.9805576860462322
ohio st,oral roberts,0,0,1,0.9708578305330249
ohio st,oregon,0,0,1,0.872879529881147
ohio st,oregon st,0,0,1,0.9700296189593604
ohio st,pacific,0,0,1,0.9831817848932491
ohio st,penn,0,0,1,0.9761514396176709
ohio st,penn st,0,0,1,0.9723768843247965
ohio st,pepperdine,0,0,1,0.988916059631227
ohio st,pitt,0,0,1,0.9813285219105935
ohio st,portland,0,0,1,0.9484400172578356
ohio st,portland st,0,0,1,0.9918434572371408
